4.74552168e+00,-7.64996600e-02,5.29226453e-04
4.75970721e+00,-7.68019310e-02,-7.77048409e-04
4.77311920e+00,-7.70885360e-02,3.11122182e-04
4.78713692e+00,-7.73871480e-02,-2.49065645e-03
4.80135024e+00,-7.76906940e-02,-5.71035140e-03
4.81480159e+00,-7.79793630e-02,-5.16381158e-03
4.82920419e+00,-7.82891530e-02,-9.80470933e-03
4.84246863e+00,-7.85756380e-02,-4.39424030e-03
4.87075112e+00,-7.91902310e-02,-4.25503739e-03
4.88465977e+00,-7.94945050e-02,-1.28975500e-02
4.89780783e+00,-7.97833110e-02,-7.22292772e-03
4.91350040e+00,-8.01301790e-02,-5.34599850e-03
4.92587728e+00,-8.04047250e-02,-1.45521542e-03
4.94000093e+00,-8.07182620e-02,-3.64179205e-05
4.95476954e+00,-8.10454210e-02,-2.98909037e-03
4.96780717e+00,-8.13353300e-02,-4.76556956e-03
4.98136221e+00,-8.16373980e-02,-5.43874315e-03
4.99508735e+00,-8.19440600e-02,-6.94583454e-03
5.00905143e+00,-8.22578940e-02,-3.67900913e-03
5.02291751e+00,-8.25704440e-02,-8.39272884e-04
5.03664261e+00,-8.28790350e-02,-5.84595229e-03
5.05191799e+00,-8.32238140e-02,-1.27623203e-02
5.06473578e+00,-8.35164060e-02,-1.02738853e-02
5.07921834e+00,-8.38486920e-02,-4.59339964e-03
5.09393589e+00,-8.41867770e-02,-5.41041990e-03
5.11061378e+00,-8.45715040e-02,-1.20735316e-02
